Room Name,Room Code,Item Category,Item Type,Item Name,Barcode,Qty,Unit,Date Added,Barcode Status,Status,Prefix
Classroom,Room 108,Asset / Capex,KURSI,Kursi Beroda Tiger,SMDGKR1900012,1,unit,2020-12-14,Active,Baik,GKR
Classroom,Room 108,Asset / Capex,Kursi Siswa,Kursi Poly,SMDGKS2100001,1,unit,2021-02-02,Active,Baik,GKS
Classroom,Room 108,Asset / Capex,Kursi Siswa,Kursi Poly,SMDGKS2100002,1,unit,2021-02-02,Active,Baik,GKS
Classroom,Room 108,Asset / Capex,Kursi Siswa,Kursi Poly,SMDGKS2100003,1,unit,2021-02-02,Active,Baik,GKS
Classroom,Room 108,Asset / Capex,Kursi Siswa,Kursi Poly,SMDGKS2100004,1,unit,2021-02-02,Active,Baik,GKS
Classroom,Room 108,Asset / Capex,Kursi Siswa,Kursi Poly,SMDGKS2100005,1,unit,2021-02-02,Active,Baik,GKS
Classroom,Room 108,Asset / Capex,Kursi Siswa,Kursi Poly,SMDGKS2100006,1,unit,2021-02-02,Active,Baik,GKS
Classroom,Room 108,Asset / Capex,Kursi Siswa,Kursi Poly,SMDGKS2100007,1,unit,2021-02-02,Active,Baik,GKS
Classroom,Room 108,Asset / Capex,Kursi Siswa,Kursi Poly,SMDGKS2100008,1,unit,2021-02-02,Active,Baik,GKS
Classroom,Room 108,Asset / Capex,Kursi Siswa,Kursi Poly,SMDGKS2100009,1,unit,2021-02-02,Active,Baik,GKS
Classroom,Room 108,Asset / Capex,Kursi Siswa,Kursi Poly,SMDGKS2100010,1,unit,2021-02-02,Active,Baik,GKS
Classroom,Room 108,Asset / Capex,Kursi Siswa,Kursi Poly,SMDGKS2100011,1,unit,2021-02-02,Active,Baik,GKS
Classroom,Room 108,Asset / Capex,Kursi Siswa,Kursi Poly,SMDGKS2100012,1,unit,2021-02-02,Active,Baik,GKS
Classroom,Room 108,Asset / Capex,Kursi Siswa,Kursi Poly,SMDGKS2100013,1,unit,2021-02-02,Active,Baik,GKS
Classroom,Room 108,Asset / Capex,Kursi Siswa,Kursi Poly,SMDGKS2100014,1,unit,2021-02-02,Active,Baik,GKS
Classroom,Room 108,Asset / Capex,Kursi Siswa,Kursi Poly,SMDGKS2100015,1,unit,2021-02-02,Active,Baik,GKS
Classroom,Room 108,Asset / Capex,Kursi Siswa,Kursi Poly,SMDGKS2100016,1,unit,2021-02-02,Active,Baik,GKS
Classroom,Room 108,Asset / Capex,Kursi Siswa,Kursi Poly,SMDGKS2100017,1,unit,2021-02-02,Active,Baik,GKS
Classroom,Room 108,Asset / Capex,Kursi Siswa,Kursi Poly,SMDGKS2100018,1,unit,2021-02-02,Active,Baik,GKS
Classroom,Room 108,Asset / Capex,Kursi Siswa,Kursi Poly,SMDGKS2100019,1,unit,2021-02-02,Active,Baik,GKS
Classroom,Room 108,Asset / Capex,Kursi Siswa,Kursi Poly,SMDGKS2100020,1,unit,2021-02-02,Active,Baik,GKS
Classroom,Room 108,Asset / Capex,Kursi Siswa,Kursi Poly,SMDGKS2100021,1,unit,2021-02-02,Active,Baik,GKS
Classroom,Room 108,Asset / Capex,Kursi Siswa,Kursi Poly,SMDGKS2100022,1,unit,2021-02-02,Active,Baik,GKS
Classroom,Room 108,Asset / Capex,Kursi Siswa,Kursi Poly,SMDGKS2200008,1,unit,2021-02-02,Active,Baik,GKS
Classroom,Room 108,Asset / Capex,Kursi Siswa,Kursi Poly,SMDGKS2200037,1,unit,2021-02-02,Active,Baik,GKS
Classroom,Room 108,Asset / Capex,Kursi Siswa,Kursi Poly,SMDGKS2200038,1,unit,2021-02-02,Active,Baik,GKS
Classroom,Room 108,Asset / Capex,Kursi Siswa,Kursi Poly,SMDGKS2200039,1,unit,2021-02-02,Active,Baik,GKS
Classroom,Room 108,Asset / Capex,Kursi Siswa,Kursi Poly,SMDGKS2200040,1,unit,2021-02-02,Active,Baik,GKS
Classroom,Room 108,Asset / Capex,Lemari,Filling Cabinet 4 Laci,SMDGLM1800022,1,unit,2019-06-19,Active,Baik,GLM
Classroom,Room 108,Asset / Capex,Loker,Loker Besi 4 Pintu,SMDGLK1800003,1,unit,2020-12-14,Active,Baik,GLK
Classroom,Room 108,Asset / Capex,Meja,Set Meja Kursi Poly Informa,SMDGMJ2200062,1,Set,2022-07-05,Active,Baik,GMJ
Classroom,Room 108,Asset / Capex,Meja,Set Meja Kursi Poly Informa,SMDGMJ2300031,1,Set,2022-07-05,Active,Baik,GMJ
Classroom,Room 108,Asset / Capex,Meja Siswa,Meja Poly,SMDGMS2100004,1,unit,2021-02-02,Active,Baik,GMS
Classroom,Room 108,Asset / Capex,Meja Siswa,Meja Poly,SMDGMS2100005,1,unit,2021-02-02,Active,Baik,GMS
Classroom,Room 108,Asset / Capex,Meja Siswa,Meja Poly,SMDGMS2100006,1,unit,2021-02-02,Active,Baik,GMS
Classroom,Room 108,Asset / Capex,Meja Siswa,Meja Poly,SMDGMS2100007,1,unit,2021-02-02,Active,Baik,GMS
Classroom,Room 108,Asset / Capex,Meja Siswa,Meja Poly,SMDGMS2100008,1,unit,2021-02-02,Active,Baik,GMS
Classroom,Room 108,Asset / Capex,Meja Siswa,Meja Poly,SMDGMS2100009,1,unit,2021-02-02,Active,Baik,GMS
Classroom,Room 108,Asset / Capex,Meja Siswa,Meja Poly,SMDGMS2100010,1,unit,2021-02-02,Active,Baik,GMS
Classroom,Room 108,Asset / Capex,Meja Siswa,Meja Poly,SMDGMS2100011,1,unit,2021-02-02,Active,Baik,GMS
Classroom,Room 108,Asset / Capex,Meja Siswa,Meja Poly,SMDGMS2100012,1,unit,2021-02-02,Active,Baik,GMS
Classroom,Room 108,Asset / Capex,Meja Siswa,Meja Poly,SMDGMS2100013,1,unit,2021-02-02,Active,Baik,GMS
Classroom,Room 108,Asset / Capex,Meja Siswa,Meja Poly,SMDGMS2100014,1,unit,2021-02-02,Active,Baik,GMS
Classroom,Room 108,Asset / Capex,Meja Siswa,Meja Poly,SMDGMS2100015,1,unit,2021-02-02,Active,Baik,GMS
Classroom,Room 108,Asset / Capex,Meja Siswa,Meja Poly,SMDGMS2100016,1,unit,2021-02-02,Active,Baik,GMS
Classroom,Room 108,Asset / Capex,Meja Siswa,Meja Poly,SMDGMS2100017,1,unit,2021-02-02,Active,Baik,GMS
Classroom,Room 108,Asset / Capex,Meja Siswa,Meja Poly,SMDGMS2100018,1,unit,2021-02-02,Active,Baik,GMS
Classroom,Room 108,Asset / Capex,Meja Siswa,Meja Poly,SMDGMS2100019,1,unit,2021-02-02,Active,Baik,GMS
Classroom,Room 108,Asset / Capex,Meja Siswa,Meja Poly,SMDGMS2100020,1,unit,2021-02-02,Active,Baik,GMS
Classroom,Room 108,Asset / Capex,Meja Siswa,Meja Poly,SMDGMS2100021,1,unit,2021-02-02,Active,Baik,GMS
Classroom,Room 108,Asset / Capex,Meja Siswa,Meja Poly,SMDGMS2100022,1,unit,2021-02-02,Active,Baik,GMS
Classroom,Room 108,Asset / Capex,Meja Siswa,Meja Poly,SMDGMS2100031,1,unit,2021-02-02,Active,Baik,GMS
Classroom,Room 108,Asset / Capex,Meja Siswa,Meja Poly,SMDGMS2200002,1,unit,2021-02-02,Active,Baik,GMS
Classroom,Room 108,Asset / Capex,Meja Siswa,Meja Poly,SMDGMS2200037,1,unit,2021-02-02,Active,Baik,GMS
Classroom,Room 108,Asset / Capex,Meja Siswa,Meja Poly,SMDGMS2200038,1,unit,2021-02-02,Active,Baik,GMS
Classroom,Room 108,Asset / Capex,Meja Siswa,Meja Poly,SMDGMS2200039,1,unit,2021-02-02,Active,Baik,GMS
Classroom,Room 108,Asset / Capex,Proyektor,Proyektor Benq MX560,SMDIPJ2400006,1,unit,2024-04-04,Active,Baik,IPJ
Classroom,Room 108,Asset / Capex,Rak,Rak 15 Kolom,SMDGRK1800007,1,unit,2020-12-14,Active,Baik,GRK
Classroom,Room 108,Asset / Capex,Rak,Rak 28 Kolom,SMDGRK1800020,1,unit,2020-12-14,Active,Baik,GRK
Classroom,Room 108,Asset / Capex,Rak,Rak 6 Kolom,SMDGRK1800043,1,unit,2020-12-14,Active,Baik,GRK
Classroom,Room 108,Asset / Capex,Rak,Rak Sepatu 3 Pintu,SMDGRK1800002,1,unit,2020-12-14,Active,Baik,GRK
Classroom,Room 108,Asset / Capex,SCREEN PROYECTOR,"Screen Projector Manual Wall 84"" - Layar Projector Manual 84""",SMDIPS2200001,1,unit,2019-03-14,Active,Baik,IPS
Classroom,Room 108,Asset / Capex,Softboard,Soft Board 240x120,SMDGSB1800019,1,unit,2020-12-14,Active,Baik,GSB
Classroom,Room 108,Asset / Capex,Softboard,Soft Board 240x120,SMDGSB1800020,1,unit,2020-12-14,Active,Baik,GSB
Classroom,Room 108,Asset / Capex,Softboard,Soft Board 240x120,SMDGSB1800021,1,unit,2020-12-14,Active,Baik,GSB
Classroom,Room 108,Asset / Capex,WASTAFEL,Wastafel Toto,SMDGWP1800004,1,unit,2020-12-14,Active,Baik,GWP
Classroom,Room 108,Asset / Capex,WhiteBoard,White Board 180X120,SMDGWB1800012,1,unit,2020-12-14,Active,Baik,GWB
Multi Purpose,Audio Visual Room(404),Asset / Capex,AC,AC Daikin,SMDGAC1900043,1,unit,2020-12-14,Active,Baik,GAC
Multi Purpose,Audio Visual Room(404),Asset / Capex,AC,AC Daikin,SMDGAC1900044,1,unit,2020-12-14,Active,Baik,GAC
Multi Purpose,Audio Visual Room(404),Asset / Capex,AC,AC Daikin,SMDGAC1900045,1,unit,2020-12-14,Active,Baik,GAC
Multi Purpose,Audio Visual Room(404),Asset / Capex,AC,AC Daikin,SMDGAC1900046,1,unit,2020-12-14,Active,Baik,GAC
Multi Purpose,Audio Visual Room(404),Asset / Capex,Access Point,Access Point Unifi,SMDIAP2000009,1,unit,2020-12-02,Active,Baik,IAP
Multi Purpose,Audio Visual Room(404),Asset / Capex,Alat Musik,Alesis Portable Piano Recital,SMDGAM2500016,1,unit,2025-08-08,Active,Baik,GAM
Multi Purpose,Audio Visual Room(404),Asset / Capex,Alat Musik,Ampli Gitar Cort CM-15R-BK,20030081,1,unit,2020-03-02,Active,Baik,GAM
Multi Purpose,Audio Visual Room(404),Asset / Capex,Alat Musik,Biola Lulea 3/4,SMDGAM2400018,1,unit,2024-06-12,Active,Baik,GAM
Multi Purpose,Audio Visual Room(404),Asset / Capex,Alat Musik,Drum Elektrik Yamaha DTX 452,GAM21060002,1,unit,2021-05-20,Active,Baik,GAM
Multi Purpose,Audio Visual Room(404),Asset / Capex,Alat Musik,Electric Bass Cort GB24JJ-2T,SMDGAM2300007,1,unit,2023-04-10,Active,Baik,GAM
Multi Purpose,Audio Visual Room(404),Asset / Capex,Alat Musik,Electric Guitar Cort CR-100-CRS,SMDGAM2300006,1,unit,2023-04-10,Active,Baik,GAM
Multi Purpose,Audio Visual Room(404),Asset / Capex,Alat Musik,Gitar Akustik Yamaha C315,SMDGAM2300001,1,unit,2023-04-06,Active,Baik,GAM
Multi Purpose,Audio Visual Room(404),Asset / Capex,Alat Musik,Gitar Akustik Yamaha C315,SMDGAM2300002,1,unit,2023-04-06,Active,Baik,GAM
Multi Purpose,Audio Visual Room(404),Asset / Capex,Alat Musik,Gitar Akustik Yamaha C315,SMDGAM2300003,1,unit,2023-04-06,Active,Baik,GAM
Multi Purpose,Audio Visual Room(404),Asset / Capex,Alat Musik,Gitar Akustik Yamaha C315,SMDGAM2300004,1,unit,2023-04-06,Active,Baik,GAM
Multi Purpose,Audio Visual Room(404),Asset / Capex,Alat Musik,Gitar Akustik Yamaha C315,SMDGAM2300011,1,unit,2023-04-06,Active,Baik,GAM
Multi Purpose,Audio Visual Room(404),Asset / Capex,Alat Musik,Gitar Akustik Yamaha C315,SMDGAM2300012,1,unit,2023-04-06,Active,Baik,GAM
Multi Purpose,Audio Visual Room(404),Asset / Capex,Alat Musik,Gitar Cort AC-100E-OP,20030082,1,unit,2020-03-02,Active,Baik,GAM
Multi Purpose,Audio Visual Room(404),Asset / Capex,Alat Musik,Gitar Valencia,SMDGAM1900001,1,unit,2020-12-14,Active,Baik,GAM
Multi Purpose,Audio Visual Room(404),Asset / Capex,Alat Musik,Keyboard Casio CTX 800,SMDGAM2300009,1,unit,2023-04-06,Active,Baik,GAM
Multi Purpose,Audio Visual Room(404),Asset / Capex,Alat Musik,Keyboard Casio CTX 800,SMDGAM2300010,1,unit,2023-04-06,Active,Baik,GAM
Multi Purpose,Audio Visual Room(404),Asset / Capex,Alat Musik,Keyboard Yamaha PSR - E363,SMDGAM1900002,1,unit,2020-12-14,Active,Baik,GAM
Multi Purpose,Audio Visual Room(404),Asset / Capex,Alat Musik,Microphone Wireless Dusen Berg JTSS 633,SMDGAM2300014,1,unit,2020-06-02,Active,Baik,GAM
Multi Purpose,Audio Visual Room(404),Asset / Capex,Alat Musik,Mixer,SMDGAM2100001,1,unit,2021-07-19,Active,Baik,GAM
Multi Purpose,Audio Visual Room(404),Asset / Capex,Alat Musik,MPK Midi Controler Original ,SMDGAM2400019,1,unit,2024-09-10,Active,Baik,GAM
Multi Purpose,Audio Visual Room(404),Asset / Capex,Alat Musik,PERKUSI BARCHIME GVT-CH 363,SMDGAM2400014,2,unit,2024-05-14,Active,Baik,GAM
Multi Purpose,Audio Visual Room(404),Asset / Capex,Alat Musik,Roland Arranger Keyboard EX10 (stand Exclude),SMDGAM2500015,1,unit,2025-08-11,Active,Baik,GAM
Multi Purpose,Audio Visual Room(404),Asset / Capex,Alat Musik,Set Angklung Orkestra,SMDGAM1900004,1,unit,2020-12-14,Active,Baik,GAM
Multi Purpose,Audio Visual Room(404),Asset / Capex,Alat Musik,Set Angklung Orkestra,SMDGAM1900005,1,unit,2020-12-14,Active,Baik,GAM
Multi Purpose,Audio Visual Room(404),Asset / Capex,Alat Musik,"Speaker Active Baretone 15""",SMDGAM2200001,1,unit,2020-06-02,Active,Baik,GAM
Multi Purpose,Audio Visual Room(404),Asset / Capex,CCTV / IP Camera,CCTV,SMDICC2400025,1,unit,2020-12-02,Active,Baik,ICC
Multi Purpose,Audio Visual Room(404),Asset / Capex,GITAR,Gitar Bass Gilmore GFJ-60,GAM21040001,1,unit,2021-04-05,Active,Baik,GAM
Multi Purpose,Audio Visual Room(404),Asset / Capex,Meja,Meja Informa,SMDGMJ2200127,1,unit,2020-12-14,Active,Baik,GMJ
Multi Purpose,Audio Visual Room(404),Asset / Capex,Projector,Epson,SMDIPJ0000018,1,unit,2018-07-10,Active,Baik,IPJ
Multi Purpose,Audio Visual Room(404),Asset / Capex,Sofa,Sofa Singel Seat,SMDGSF1800055,1,unit,2020-12-14,Active,Baik,GSF
Multi Purpose,Audio Visual Room(404),Asset / Capex,Sofa,Sofa Triple Seat,SMDGSF1800059,1,unit,2020-12-14,Active,Baik,GSF
Multi Purpose,Audio Visual Room(404),Asset / Capex,Speaker Aktif,Speaker Aktif,SMDGSS2200001,1,unit,2020-12-02,Active,Baik,GSS
Multi Purpose,Audio Visual Room(404),Asset / Capex,Speaker Aktif,Speaker Aktif,SMDGSS2200002,1,unit,2020-12-02,Active,Baik,GSS
Multi Purpose,Audio Visual Room(404),Asset / Capex,Speaker Aktif,Speaker Aktif,SMDGSS2200003,1,unit,2020-12-02,Active,Baik,GSS
Multi Purpose,Computer Lab JHS SHS - 306,Asset / Capex,AC,AC Daikin,SMDGAC1900034,1,unit,2020-12-14,Active,Baik,GAC
Multi Purpose,Computer Lab JHS SHS - 306,Asset / Capex,AC,AC Daikin,SMDGAC2300009,1,unit,2020-12-14,Active,Baik,GAC
Multi Purpose,Computer Lab JHS SHS - 306,Asset / Capex,AC,AC Daikin,SMDGAC2300010,1,unit,2020-12-14,Active,Baik,GAC
Multi Purpose,Computer Lab JHS SHS - 306,Asset / Capex,CCTV / IP Camera,CCTV,SMDICC2400004,1,unit,2020-12-02,Active,Baik,ICC
Multi Purpose,Computer Lab JHS SHS - 306,Asset / Capex,Furniture,Panggung Vynil 300x150 cm Lab Computer,SMDGFR2400001,1,unit,2024-01-30,Active,Baik,GFR
Multi Purpose,Computer Lab JHS SHS - 306,Asset / Capex,Kursi Guru,Kursi Guru Lab Computer,SMDGKG2400001,1,unit,2024-01-30,Active,Baik,GKG
Multi Purpose,Computer Lab JHS SHS - 306,Asset / Capex,Kursi Siswa,Kursi Siswa Lab Computer,SMDGKS2400001,1,unit,2024-01-30,Active,Baik,GKS
Multi Purpose,Computer Lab JHS SHS - 306,Asset / Capex,Kursi Siswa,Kursi Siswa Lab Computer,SMDGKS2400002,1,unit,2024-01-30,Active,Baik,GKS
Multi Purpose,Computer Lab JHS SHS - 306,Asset / Capex,Kursi Siswa,Kursi Siswa Lab Computer,SMDGKS2400003,1,unit,2024-01-30,Active,Baik,GKS
Multi Purpose,Computer Lab JHS SHS - 306,Asset / Capex,Kursi Siswa,Kursi Siswa Lab Computer,SMDGKS2400004,1,unit,2024-01-30,Active,Baik,GKS
Multi Purpose,Computer Lab JHS SHS - 306,Asset / Capex,Kursi Siswa,Kursi Siswa Lab Computer,SMDGKS2400005,1,unit,2024-01-30,Active,Baik,GKS
Multi Purpose,Computer Lab JHS SHS - 306,Asset / Capex,Kursi Siswa,Kursi Siswa Lab Computer,SMDGKS2400006,1,unit,2024-01-30,Active,Baik,GKS
Multi Purpose,Computer Lab JHS SHS - 306,Asset / Capex,Kursi Siswa,Kursi Siswa Lab Computer,SMDGKS2400007,1,unit,2024-01-30,Active,Baik,GKS
Multi Purpose,Computer Lab JHS SHS - 306,Asset / Capex,Kursi Siswa,Kursi Siswa Lab Computer,SMDGKS2400008,1,unit,2024-01-30,Active,Baik,GKS
Multi Purpose,Computer Lab JHS SHS - 306,Asset / Capex,Kursi Siswa,Kursi Siswa Lab Computer,SMDGKS2400009,1,unit,2024-01-30,Active,Baik,GKS
Multi Purpose,Computer Lab JHS SHS - 306,Asset / Capex,Kursi Siswa,Kursi Siswa Lab Computer,SMDGKS2400010,1,unit,2024-01-30,Active,Baik,GKS
Multi Purpose,Computer Lab JHS SHS - 306,Asset / Capex,Kursi Siswa,Kursi Siswa Lab Computer,SMDGKS2400011,1,unit,2024-01-30,Active,Baik,GKS
Multi Purpose,Computer Lab JHS SHS - 306,Asset / Capex,Kursi Siswa,Kursi Siswa Lab Computer,SMDGKS2400012,1,unit,2024-01-30,Active,Baik,GKS
Multi Purpose,Computer Lab JHS SHS - 306,Asset / Capex,Kursi Siswa,Kursi Siswa Lab Computer,SMDGKS2400013,1,unit,2024-01-30,Active,Baik,GKS
Multi Purpose,Computer Lab JHS SHS - 306,Asset / Capex,Kursi Siswa,Kursi Siswa Lab Computer,SMDGKS2400014,1,unit,2024-01-30,Active,Baik,GKS
Multi Purpose,Computer Lab JHS SHS - 306,Asset / Capex,Kursi Siswa,Kursi Siswa Lab Computer,SMDGKS2400015,1,unit,2024-01-30,Active,Baik,GKS
Multi Purpose,Computer Lab JHS SHS - 306,Asset / Capex,Kursi Siswa,Kursi Siswa Lab Computer,SMDGKS2400016,1,unit,2024-01-30,Active,Baik,GKS
Multi Purpose,Computer Lab JHS SHS - 306,Asset / Capex,Kursi Siswa,Kursi Siswa Lab Computer,SMDGKS2400017,1,unit,2024-01-30,Active,Baik,GKS
Multi Purpose,Computer Lab JHS SHS - 306,Asset / Capex,Kursi Siswa,Kursi Siswa Lab Computer,SMDGKS2400018,1,unit,2024-01-30,Active,Baik,GKS
Multi Purpose,Computer Lab JHS SHS - 306,Asset / Capex,Kursi Siswa,Kursi Siswa Lab Computer,SMDGKS2400019,1,unit,2024-01-30,Active,Baik,GKS
Multi Purpose,Computer Lab JHS SHS - 306,Asset / Capex,Kursi Siswa,Kursi Siswa Lab Computer,SMDGKS2400020,1,unit,2024-01-30,Active,Baik,GKS
Multi Purpose,Computer Lab JHS SHS - 306,Asset / Capex,Kursi Siswa,Kursi Siswa Lab Computer,SMDGKS2400021,1,unit,2024-01-30,Active,Baik,GKS
Multi Purpose,Computer Lab JHS SHS - 306,Asset / Capex,Kursi Siswa,Kursi Siswa Lab Computer,SMDGKS2400022,1,unit,2024-01-30,Active,Baik,GKS
Multi Purpose,Computer Lab JHS SHS - 306,Asset / Capex,Kursi Siswa,Kursi Siswa Lab Computer,SMDGKS2400023,1,unit,2024-01-30,Active,Baik,GKS
Multi Purpose,Computer Lab JHS SHS - 306,Asset / Capex,Kursi Siswa,Kursi Siswa Lab Computer,SMDGKS2400024,1,unit,2024-01-30,Active,Baik,GKS
Multi Purpose,Computer Lab JHS SHS - 306,Asset / Capex,Kursi Siswa,Kursi Siswa Lab Computer,SMDGKS2400025,1,unit,2024-01-30,Active,Baik,GKS
Multi Purpose,Computer Lab JHS SHS - 306,Asset / Capex,Kursi Siswa,Kursi Siswa Lab Computer,SMDGKS2400026,1,unit,2024-01-30,Active,Baik,GKS
Multi Purpose,Computer Lab JHS SHS - 306,Asset / Capex,Kursi Siswa,Kursi Siswa Lab Computer,SMDGKS2400027,1,unit,2024-01-30,Active,Baik,GKS
Multi Purpose,Computer Lab JHS SHS - 306,Asset / Capex,Kursi Siswa,Kursi Siswa Lab Computer,SMDGKS2400028,1,unit,2024-01-30,Active,Baik,GKS
Multi Purpose,Computer Lab JHS SHS - 306,Asset / Capex,Kursi Siswa,Kursi Siswa Lab Computer,SMDGKS2400029,1,unit,2024-01-30,Active,Baik,GKS
Multi Purpose,Computer Lab JHS SHS - 306,Asset / Capex,Kursi Siswa,Kursi Siswa Lab Computer,SMDGKS2400030,1,unit,2024-01-30,Active,Baik,GKS
Multi Purpose,Computer Lab JHS SHS - 306,Asset / Capex,Kursi Siswa,Kursi Siswa Lab Computer,SMDGKS2400031,1,unit,2024-01-30,Active,Baik,GKS
Multi Purpose,Computer Lab JHS SHS - 306,Asset / Capex,Kursi Siswa,Kursi Siswa Lab Computer,SMDGKS2400032,1,unit,2024-01-30,Active,Baik,GKS
Multi Purpose,Computer Lab JHS SHS - 306,Asset / Capex,Lemari,Credenza 170x100x40 Lab Computer,SMDGLM2400001,1,unit,2024-01-30,Active,Baik,GLM
Multi Purpose,Computer Lab JHS SHS - 306,Asset / Capex,Lemari,Credenza 380x100x40 Lab Computer,SMDGLM2400002,1,unit,2024-01-30,Active,Baik,GLM
Multi Purpose,Computer Lab JHS SHS - 306,Asset / Capex,Meja Guru,Meja Guru  Lab Computer,SMDGMG2400001,1,unit,2024-01-30,Active,Baik,GMG
Multi Purpose,Computer Lab JHS SHS - 306,Asset / Capex,Meja Komputer,Meja Komputer Lab Computer,SMDGMJ2400001,1,unit,2024-01-30,Active,Baik,GMJ
Multi Purpose,Computer Lab JHS SHS - 306,Asset / Capex,Meja Komputer,Meja Komputer Lab Computer,SMDGMJ2400002,1,unit,2024-01-30,Active,Baik,GMJ
Multi Purpose,Computer Lab JHS SHS - 306,Asset / Capex,Meja Komputer,Meja Komputer Lab Computer,SMDGMJ2400003,1,unit,2024-01-30,Active,Baik,GMJ
Multi Purpose,Computer Lab JHS SHS - 306,Asset / Capex,Meja Komputer,Meja Komputer Lab Computer,SMDGMJ2400004,1,unit,2024-01-30,Active,Baik,GMJ
Multi Purpose,Computer Lab JHS SHS - 306,Asset / Capex,Meja Komputer,Meja Komputer Lab Computer,SMDGMJ2400005,1,unit,2024-01-30,Active,Baik,GMJ
Multi Purpose,Computer Lab JHS SHS - 306,Asset / Capex,Meja Komputer,Meja Komputer Lab Computer,SMDGMJ2400006,1,unit,2024-01-30,Active,Baik,GMJ
Multi Purpose,Computer Lab JHS SHS - 306,Asset / Capex,Meja Komputer,Meja Komputer Lab Computer,SMDGMJ2400007,1,unit,2024-01-30,Active,Baik,GMJ
Multi Purpose,Computer Lab JHS SHS - 306,Asset / Capex,Meja Komputer,Meja Komputer Lab Computer,SMDGMJ2400008,1,unit,2024-01-30,Active,Baik,GMJ
Multi Purpose,Computer Lab JHS SHS - 306,Asset / Capex,Meja Komputer,Meja Komputer Lab Computer,SMDGMJ2400009,1,unit,2024-01-30,Active,Baik,GMJ
Multi Purpose,Computer Lab JHS SHS - 306,Asset / Capex,Meja Komputer,Meja Komputer Lab Computer,SMDGMJ2400010,1,unit,2024-01-30,Active,Baik,GMJ
Multi Purpose,Computer Lab JHS SHS - 306,Asset / Capex,Meja Komputer,Meja Komputer Lab Computer,SMDGMJ2400011,1,unit,2024-01-30,Active,Baik,GMJ
Multi Purpose,Computer Lab JHS SHS - 306,Asset / Capex,Meja Komputer,Meja Komputer Lab Computer,SMDGMJ2400012,1,unit,2024-01-30,Active,Baik,GMJ
Multi Purpose,Computer Lab JHS SHS - 306,Asset / Capex,Meja Komputer,Meja Komputer Lab Computer,SMDGMJ2400013,1,unit,2024-01-30,Active,Baik,GMJ
Multi Purpose,Computer Lab JHS SHS - 306,Asset / Capex,Meja Komputer,Meja Komputer Lab Computer,SMDGMJ2400014,1,unit,2024-01-30,Active,Baik,GMJ
Multi Purpose,Computer Lab JHS SHS - 306,Asset / Capex,Meja Komputer,Meja Komputer Lab Computer,SMDGMJ2400015,1,unit,2024-01-30,Active,Baik,GMJ
Multi Purpose,Computer Lab JHS SHS - 306,Asset / Capex,Meja Komputer,Meja Komputer Lab Computer,SMDGMJ2400016,1,unit,2024-01-30,Active,Baik,GMJ
Multi Purpose,Computer Lab JHS SHS - 306,Asset / Capex,PC,AIO Lenovo i5,SMDIPC2300023,1,unit,2023-10-16,Active,Baik,IPC
Multi Purpose,Computer Lab JHS SHS - 306,Asset / Capex,PC,AIO Lenovo i5,SMDIPC2300024,1,unit,2023-10-16,Active,Baik,IPC
Multi Purpose,Computer Lab JHS SHS - 306,Asset / Capex,PC,AIO Lenovo i5,SMDIPC2300025,1,unit,2023-10-16,Active,Baik,IPC
Multi Purpose,Computer Lab JHS SHS - 306,Asset / Capex,PC,AIO Lenovo i5,SMDIPC2300026,1,unit,2023-10-16,Active,Baik,IPC
Multi Purpose,Computer Lab JHS SHS - 306,Asset / Capex,PC,AIO Lenovo i5,SMDIPC2300027,1,unit,2023-10-16,Active,Baik,IPC
Multi Purpose,Computer Lab JHS SHS - 306,Asset / Capex,PC,AIO Lenovo i5,SMDIPC2300028,1,unit,2023-10-16,Active,Baik,IPC
Multi Purpose,Computer Lab JHS SHS - 306,Asset / Capex,PC,AIO Lenovo i5,SMDIPC2300029,1,unit,2023-10-16,Active,Baik,IPC
Multi Purpose,Computer Lab JHS SHS - 306,Asset / Capex,PC,AIO Lenovo i5,SMDIPC2300030,1,unit,2023-10-16,Active,Baik,IPC
Multi Purpose,Computer Lab JHS SHS - 306,Asset / Capex,PC,AIO Lenovo i5,SMDIPC2300031,1,unit,2023-10-16,Active,Baik,IPC
Multi Purpose,Computer Lab JHS SHS - 306,Asset / Capex,PC,AIO Lenovo i5,SMDIPC2300032,1,unit,2023-10-16,Active,Baik,IPC
Multi Purpose,Computer Lab JHS SHS - 306,Asset / Capex,PC,AIO Lenovo i5,SMDIPC2300033,1,unit,2023-10-16,Active,Baik,IPC
Multi Purpose,Computer Lab JHS SHS - 306,Asset / Capex,PC,AIO Lenovo i5,SMDIPC2300034,1,unit,2023-10-16,Active,Baik,IPC
Multi Purpose,Computer Lab JHS SHS - 306,Asset / Capex,PC,AIO Lenovo i5,SMDIPC2300035,1,unit,2023-10-16,Active,Baik,IPC
Multi Purpose,Computer Lab JHS SHS - 306,Asset / Capex,PC,AIO Lenovo i5,SMDIPC2300036,1,unit,2023-10-16,Active,Baik,IPC
Multi Purpose,Computer Lab JHS SHS - 306,Asset / Capex,PC,AIO Lenovo i5,SMDIPC2300037,1,unit,2023-10-16,Active,Baik,IPC
Multi Purpose,Computer Lab JHS SHS - 306,Asset / Capex,PC,AIO Lenovo i5,SMDIPC2300038,1,unit,2023-10-16,Active,Baik,IPC
